Company Name,Area Name,Mine Name,Creation datetime,Record time,PM - 2.5 (µg/m3),PM - 10 (µg/m3),SO2 (µg/m3),NO2  (µg/m3),CO (mg/m3),Device ID,Created by,Date
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:58:00,2026-08-29 23:28:00,11.55,10.4,39.23,,0.54,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:58:00,2026-08-29 23:28:00,11.8,10.57,36.88,,0.63,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:57:00,2026-08-29 23:27:00,12.04,10.75,33.98,,0.65,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:57:00,2026-08-29 23:27:00,12.08,10.88,37.37,,0.66,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:56:00,2026-08-29 23:26:00,11.99,10.87,38.8,,0.5,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:56:00,2026-08-29 23:26:00,11.94,10.76,36.87,,0.42,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:55:00,2026-08-29 23:25:00,11.78,10.51,36.47,,0.54,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,"Gevra , Chattisgarh",SECL GEVRA,2026-08-30 04:55:00,2026-08-30 04:45:00,18.5,34.46,12.49,6.41,0.32,site_,Envea India Pvt Ltd,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:55:00,2026-08-29 23:25:00,11.74,10.3,36.89,,0.47,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:54:00,2026-08-29 23:24:00,11.61,10.06,32.33,,0.43,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:54:00,2026-08-29 23:24:00,11.55,9.79,33.63,,0.39,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:53:00,2026-08-29 23:23:00,11.65,9.63,38.48,,0.32,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:53:00,2026-08-29 23:23:00,11.72,9.53,35.72,,0.31,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:52:00,2026-08-29 23:22:00,11.79,9.41,32.91,,0.39,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:52:00,2026-08-29 23:22:00,11.82,9.3,35.32,,0.4,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:51:00,2026-08-29 23:21:00,11.93,9.05,36.87,,0.42,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:51:00,2026-08-29 23:21:00,12.02,8.8,35.43,,0.42,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:50:00,2026-08-29 23:20:00,12.12,8.45,32.62,,0.25,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:50:00,2026-08-29 23:20:00,12.15,8.05,37.62,,0.38,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:49:00,2026-08-29 23:19:00,12.15,7.61,30.0,,0.42,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:49:00,2026-08-29 23:19:00,12.12,7.31,38.29,,0.38,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:48:00,2026-08-29 23:18:00,12.11,7.0,36.48,,0.52,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:48:00,2026-08-29 23:18:00,11.96,6.82,34.49,,0.6,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:47:00,2026-08-29 23:17:00,11.63,6.61,40.16,,0.46,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:47:00,2026-08-29 23:17:00,11.37,6.46,40.97,,0.5,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:46:00,2026-08-29 23:16:00,11.01,6.26,41.56,,0.44,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:46:00,2026-08-29 23:16:00,10.49,6.04,39.06,,0.57,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,"Bilaspur, CHHATTISGARHr",South Eastern Coalfields  Limited - AQMS_H_Q,2026-08-30 04:45:00,2026-08-29 23:14:00,3.5,,9.29,270.0,0.36,site_5592,Swan Environ,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:45:00,2026-08-29 23:15:00,9.95,5.95,39.77,,0.65,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:45:00,2026-08-29 23:15:00,9.46,5.76,36.48,,0.51,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:44:00,2026-08-29 23:14:00,8.97,5.52,36.36,,0.38,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:44:00,2026-08-29 23:14:00,8.44,5.32,38.02,,0.43,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:43:00,2026-08-29 23:13:00,8.04,5.21,38.17,,0.25,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:43:00,2026-08-29 23:13:00,7.93,5.0,33.91,,0.14,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:42:00,2026-08-29 23:12:00,7.62,4.75,33.04,,0.26,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:42:00,2026-08-29 23:12:00,7.29,4.57,38.21,,0.13,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:41:00,2026-08-29 23:11:00,6.93,4.49,40.01,,0.28,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:41:00,2026-08-29 23:11:00,6.66,4.37,36.01,,0.21,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:40:00,2026-08-29 23:10:00,6.21,4.37,32.44,,0.19,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,"Gevra , Chattisgarh",SECL GEVRA,2026-08-30 04:40:00,2026-08-30 04:30:00,39.5,71.05,13.66,9.53,0.82,site_,Envea India Pvt Ltd,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:40:00,2026-08-29 23:10:00,5.55,4.39,35.64,,0.19,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:39:00,2026-08-29 23:09:00,4.88,4.35,36.09,,0.42,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:39:00,2026-08-29 23:09:00,4.48,4.38,36.17,,0.45,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:38:00,2026-08-29 23:08:00,4.21,4.39,33.1,,0.43,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:38:00,2026-08-29 23:08:00,3.65,4.53,32.44,,0.51,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:37:00,2026-08-29 23:07:00,3.4,4.61,41.04,,0.41,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:37:00,2026-08-29 23:07:00,3.52,4.74,42.34,,0.44,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:36:00,2026-08-29 23:06:00,3.86,5.06,37.08,,0.43,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:36:00,2026-08-29 23:06:00,4.13,5.35,32.64,,0.42,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:35:00,2026-08-29 23:05:00,4.44,5.68,36.37,,0.46,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:35:00,2026-08-29 23:05:00,4.63,5.83,40.91,,0.59,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:34:00,2026-08-29 23:04:00,4.88,5.87,37.67,,0.49,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:34:00,2026-08-29 23:04:00,4.85,5.8,42.36,,0.37,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:33:00,2026-08-29 23:03:00,4.76,5.7,36.43,,0.42,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:33:00,2026-08-29 23:03:00,4.78,5.57,31.06,,0.33,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:32:00,2026-08-29 23:02:00,4.71,5.37,39.58,,0.49,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:32:00,2026-08-29 23:02:00,4.78,5.33,37.35,,0.56,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:31:00,2026-08-29 23:01:00,4.83,5.45,34.12,,0.46,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:31:00,2026-08-29 23:01:00,5.05,5.63,31.07,,0.47,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,"Bilaspur, CHHATTISGARHr",South Eastern Coalfields  Limited - AQMS_H_Q,2026-08-30 04:30:00,2026-08-29 22:59:00,3.6,,9.06,0.0,0.0,site_5592,Swan Environ,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:30:00,2026-08-29 23:00:00,5.23,5.93,30.39,,0.59,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:30:00,2026-08-29 23:00:00,5.41,6.25,37.13,,0.49,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:29:00,2026-08-29 22:59:00,5.67,6.62,35.42,,0.52,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:29:00,2026-08-29 22:59:00,5.8,6.87,37.27,,0.51,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:28:00,2026-08-29 22:58:00,5.94,7.13,31.93,,0.52,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:28:00,2026-08-29 22:58:00,5.88,7.39,33.18,,0.63,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:27:00,2026-08-29 22:57:00,5.77,7.73,33.94,,0.46,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:27:00,2026-08-29 22:57:00,5.6,7.98,36.0,,0.35,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:26:00,2026-08-29 22:56:00,5.47,8.38,38.66,,0.5,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:26:00,2026-08-29 22:56:00,5.18,8.69,34.4,,0.63,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:25:00,2026-08-29 22:55:00,4.8,8.9,31.24,,0.42,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,"Gevra , Chattisgarh",SECL GEVRA,2026-08-30 04:25:00,2026-08-30 04:15:00,40.5,72.82,13.72,9.68,0.84,site_,Envea India Pvt Ltd,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:25:00,2026-08-29 22:55:00,4.6,9.05,33.33,,0.47,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:24:00,2026-08-29 22:54:00,4.4,9.31,40.27,,0.5,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:24:00,2026-08-29 22:54:00,4.28,9.39,38.09,,0.51,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:23:00,2026-08-29 22:53:00,4.15,9.37,33.86,,0.53,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:23:00,2026-08-29 22:53:00,4.18,9.45,33.17,,0.4,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:22:00,2026-08-29 22:52:00,4.38,9.54,40.39,,0.52,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:22:00,2026-08-29 22:52:00,4.54,9.58,38.59,,0.6,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:21:00,2026-08-29 22:51:00,4.73,9.56,38.23,,0.45,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:21:00,2026-08-29 22:51:00,4.87,9.47,33.11,,0.38,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:20:00,2026-08-29 22:50:00,5.07,9.38,35.47,,0.46,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:20:00,2026-08-29 22:50:00,5.39,9.27,34.42,,0.3,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:19:00,2026-08-29 22:49:00,5.65,9.15,38.39,,0.22,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:19:00,2026-08-29 22:49:00,5.73,8.94,31.87,,0.27,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:18:00,2026-08-29 22:48:00,5.82,8.66,34.2,,0.21,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:18:00,2026-08-29 22:48:00,5.81,8.41,35.77,,0.29,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:17:00,2026-08-29 22:47:00,5.73,8.13,41.07,,0.21,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:17:00,2026-08-29 22:47:00,5.48,7.97,32.17,,0.18,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:16:00,2026-08-29 22:46:00,5.07,7.71,35.14,,0.23,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:16:00,2026-08-29 22:46:00,4.65,7.55,33.48,,0.19,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,"Bilaspur, CHHATTISGARHr",South Eastern Coalfields  Limited - AQMS_H_Q,2026-08-30 04:15:00,2026-08-29 22:45:00,0.0,,3.38,0.34,8.87,site_5592,Swan Environ,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:15:00,2026-08-29 22:45:00,4.16,7.36,37.0,,0.2,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:15:00,2026-08-29 22:45:00,3.68,7.24,31.76,,0.44,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:14:00,2026-08-29 22:44:00,3.05,7.18,35.28,,0.37,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:14:00,2026-08-29 22:44:00,2.58,6.97,36.62,,0.32,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:13:00,2026-08-29 22:43:00,1.99,6.75,38.7,,0.44,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:13:00,2026-08-29 22:43:00,1.57,6.52,40.14,,0.46,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:12:00,2026-08-29 22:42:00,1.16,6.29,35.67,,0.46,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:12:00,2026-08-29 22:42:00,1.0,6.03,36.64,,0.42,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:11:00,2026-08-29 22:41:00,1.0,5.72,36.65,,0.54,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:11:00,2026-08-29 22:41:00,1.09,5.61,38.16,,0.56,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:10:00,2026-08-29 22:40:00,1.59,5.59,37.25,,0.49,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,"Gevra , Chattisgarh",SECL GEVRA,2026-08-30 04:10:00,2026-08-30 04:00:00,25.4,46.41,12.87,7.43,0.48,site_,Envea India Pvt Ltd,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:10:00,2026-08-29 22:40:00,2.13,5.66,31.05,,0.4,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:09:00,2026-08-29 22:39:00,2.83,5.84,34.38,,0.56,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:09:00,2026-08-29 22:39:00,3.48,6.13,33.96,,0.57,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:08:00,2026-08-29 22:38:00,4.23,6.63,34.97,,0.48,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
