Company Name,Area Name,Mine Name,Creation datetime,Record time,PM - 2.5 (µg/m3),PM - 10 (µg/m3),SO2 (µg/m3),NO2  (µg/m3),CO (mg/m3),Device ID,Created by
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:40,30-AUG-2026 16:10,16.33,15.44,36.76,,0.23,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:39,30-AUG-2026 16:09,16.80,15.47,32.15,,0.19,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:39,30-AUG-2026 16:09,17.14,15.57,34.39,,0.25,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:38,30-AUG-2026 16:08,17.46,15.69,34.07,,0.33,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:38,30-AUG-2026 16:08,17.52,15.94,34.20,,0.28,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:37,30-AUG-2026 16:07,17.57,16.25,34.49,,0.26,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:37,30-AUG-2026 16:07,17.47,16.56,36.95,,0.49,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:36,30-AUG-2026 16:06,17.10,16.81,30.53,,0.54,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:36,30-AUG-2026 16:06,16.88,16.94,34.28,,0.43,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:35,30-AUG-2026 16:05,16.58,17.10,37.18,,0.50,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:35,30-AUG-2026 16:05,16.52,17.17,39.92,,0.54,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:34,30-AUG-2026 16:04,16.33,17.10,31.43,,0.42,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:34,30-AUG-2026 16:04,16.23,17.03,35.78,,0.35,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:33,30-AUG-2026 16:03,16.26,17.01,32.97,,0.30,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:33,30-AUG-2026 16:03,16.22,16.98,38.02,,0.40,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:32,30-AUG-2026 16:02,16.38,16.88,37.28,,0.22,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:32,30-AUG-2026 16:02,16.29,16.81,33.67,,0.09,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:31,30-AUG-2026 16:01,16.25,16.79,31.44,,0.13,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:31,30-AUG-2026 16:01,16.06,16.76,39.40,,0.24,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:30,30-AUG-2026 16:00,15.81,16.57,35.65,,0.17,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:30,30-AUG-2026 16:00,15.49,16.35,35.04,,0.09,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,"Bilaspur, CHHATTISGARHr",South Eastern Coalfields  Limited - AQMS_H_Q,30-AUG-2026 21:30,30-AUG-2026 15:59,3.89,,19.25,270.00,0.17,site_5592,Swan Environ
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:29,30-AUG-2026 15:59,15.00,16.05,31.91,,0.40,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:29,30-AUG-2026 15:59,14.72,15.71,31.40,,0.52,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:28,30-AUG-2026 15:58,14.31,15.28,38.68,,0.47,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:28,30-AUG-2026 15:58,14.09,14.96,44.50,,0.42,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:27,30-AUG-2026 15:57,13.77,14.75,32.48,,0.51,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:27,30-AUG-2026 15:57,13.64,14.69,27.35,,0.53,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:26,30-AUG-2026 15:56,13.39,14.76,36.08,,0.44,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:26,30-AUG-2026 15:56,13.06,14.84,43.20,,0.34,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:25,30-AUG-2026 15:55,12.70,15.07,31.71,,0.40,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,"Gevra , Chattisgarh",SECL GEVRA,30-AUG-2026 21:25,30-AUG-2026 21:15,41.20,73.94,13.75,9.77,0.86,site_,Envea India Pvt Ltd
South Eastern Coalfields Limited,"Gevra , Chattisgarh",SECL GEVRA,30-AUG-2026 21:25,30-AUG-2026 21:15,41.20,73.94,13.75,9.77,0.86,site_,Envea India Pvt Ltd
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:25,30-AUG-2026 15:55,12.48,15.27,35.02,,0.47,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:24,30-AUG-2026 15:54,12.46,15.35,34.98,,0.23,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:24,30-AUG-2026 15:54,12.48,15.41,39.68,,0.16,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:23,30-AUG-2026 15:53,12.81,15.52,33.80,,0.34,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:23,30-AUG-2026 15:53,13.38,15.62,37.15,,0.32,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:22,30-AUG-2026 15:52,14.14,15.75,33.79,,0.33,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:22,30-AUG-2026 15:52,14.77,15.86,36.17,,0.25,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:21,30-AUG-2026 15:51,15.44,16.20,37.89,,0.41,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:21,30-AUG-2026 15:51,15.97,16.58,39.17,,0.52,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:20,30-AUG-2026 15:50,16.38,16.96,37.91,,0.34,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:20,30-AUG-2026 15:50,16.53,17.29,37.08,,0.36,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:19,30-AUG-2026 15:49,16.71,17.72,34.68,,0.48,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:19,30-AUG-2026 15:49,16.77,18.20,34.48,,0.59,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:18,30-AUG-2026 15:48,16.85,18.71,36.12,,0.46,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:18,30-AUG-2026 15:48,17.04,19.18,36.59,,0.50,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:17,30-AUG-2026 15:47,17.39,19.83,34.38,,0.71,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:17,30-AUG-2026 15:47,17.73,20.48,36.12,,0.83,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:16,30-AUG-2026 15:46,18.11,21.17,36.54,,0.71,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:16,30-AUG-2026 15:46,18.33,21.72,31.15,,0.62,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:15,30-AUG-2026 15:45,18.40,22.24,36.42,,0.80,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,"Bilaspur, CHHATTISGARHr",South Eastern Coalfields  Limited - AQMS_H_Q,30-AUG-2026 21:15,30-AUG-2026 15:44,3.64,,19.97,0.00,0.00,site_5592,Swan Environ
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:15,30-AUG-2026 15:45,18.52,22.63,36.29,,0.79,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:14,30-AUG-2026 15:44,18.75,23.05,37.72,,0.65,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:14,30-AUG-2026 15:44,18.82,23.52,34.14,,0.53,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:13,30-AUG-2026 15:43,18.66,24.03,34.51,,0.65,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:13,30-AUG-2026 15:43,18.60,24.60,33.15,,0.65,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:12,30-AUG-2026 15:42,18.77,25.18,34.68,,0.39,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:12,30-AUG-2026 15:42,18.75,25.70,33.72,,0.32,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:11,30-AUG-2026 15:41,18.48,26.29,33.81,,0.34,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:11,30-AUG-2026 15:41,18.29,26.73,35.03,,0.34,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:10,30-AUG-2026 15:40,18.21,27.22,33.93,,0.35,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,"Gevra , Chattisgarh",SECL GEVRA,30-AUG-2026 21:10,30-AUG-2026 21:00,48.60,86.88,14.17,10.88,1.04,site_,Envea India Pvt Ltd
South Eastern Coalfields Limited,"Gevra , Chattisgarh",SECL GEVRA,30-AUG-2026 21:10,30-AUG-2026 21:00,48.60,86.88,14.17,10.88,1.04,site_,Envea India Pvt Ltd
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:10,30-AUG-2026 15:40,17.90,27.47,37.67,,0.24,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:09,30-AUG-2026 15:39,17.24,27.80,38.09,,0.36,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:09,30-AUG-2026 15:39,16.62,28.08,32.24,,0.37,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:08,30-AUG-2026 15:38,15.99,28.29,33.59,,0.27,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:08,30-AUG-2026 15:38,15.40,28.40,37.99,,0.25,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:07,30-AUG-2026 15:37,14.77,28.42,36.28,,0.44,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:07,30-AUG-2026 15:37,14.32,28.37,32.91,,0.50,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:06,30-AUG-2026 15:36,13.89,28.16,33.25,,0.49,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:06,30-AUG-2026 15:36,13.64,27.86,34.78,,0.48,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:05,30-AUG-2026 15:35,13.38,27.34,35.76,,0.42,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:05,30-AUG-2026 15:35,13.27,26.68,39.56,,0.51,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:04,30-AUG-2026 15:34,13.36,25.76,37.98,,0.37,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:04,30-AUG-2026 15:34,13.41,24.98,35.31,,0.38,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:03,30-AUG-2026 15:33,13.48,24.15,32.17,,0.34,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:03,30-AUG-2026 15:33,13.48,23.45,32.64,,0.32,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:02,30-AUG-2026 15:32,13.46,22.62,40.71,,0.16,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:02,30-AUG-2026 15:32,13.33,22.04,35.66,,0.14,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 21:01,30-AUG-2026 15:31,13.05,21.46,29.14,,0.09,site_5664,Thermo Fisher Scientific India Private Limited
